BNC ID,Gloss,Phonetic,Word Category,Pl Phonetic
079,"SEW, TO",ń-táp,,
080,"SHINE, BE LIGHT, BE WHITE TO",ǹ-dýʔ,,ń-dé
081,SING,ǹ-ʤó+ǹʃɪ,,
082,"SKIN, HIDE, BARK",ŋ̀-gɔ̀p,,
083,SMELL (OF): SMELL (TR.),ǹ-dáp,,
084,SNAKE,-nó,,
085,SONG,jó-n-ʃɪ,,jó-n-
086,"SPEAK, TO",ə́-ɣə́ə̀ (!),,
087,TO SPIT,tə́k (!),,
089,"STICKY, TO BE",ń-də́ʔ,,
090,"STONE, ROCK",-lòk,,
091,TAKE OUT OF: EMPTY,tý (!),,
092,THING,ò-wú,,
093,"TONGUE, LANGUAGE","-láp, ə̀-ɣə̀ə̀",,"-, -"
094,TOOTH,ǹ-sə̀h,,ǹ-
095,TORTOISE,-ʧɪ,,
096,TREE,-ts¨ə́,,ǹ-
097,TWIN,mɛ́-ɲì,,pú-
098,WANT (DESIRE): LACK SEEK,"ŋ̀-kɔ́eʔ, ḿ-bók",,
099,WAR,ǹ-ʧò,,
100,WATER,ǹ-ʃɪ,,
101,WING,-pàpà,,m̀-bàà
102,"WOMAN, WIFE","mɛ̀-n-ʤɥíá, ǹ-ʤɥíá",,pɯ̀-n-
103,ONE,ʧɯ́ʔ,,
104,TWO,"pʊ́ə, mbʊ́ə",,
106,FOUR,kwà,,
107,FIVE,"*tiì, *ntiì",,
108,SIX,-tóɣó,,
109,SEVEN,sə̀m-bɯ́ə́,,
110,EIGHT,ə̀-hə́ə́,,
111,NINE,vɯ́ʔɯ́h,,
112,TEN,ɣáp,,
113,FIFTEEN,ʧòə̀+tìì,,
114,TWENTY,m̀-bɯ́ə́,,
115,HUNDRED,ŋ́-kxə́,,
116,FOUR HUNDRED,ŋ̀-kxə̀+kwà,,
117,THOUSAND,ǹ-ʧáʔ,,

